timestamp,eye_open,perclos,mar,head_tilt,head_nod,status
1769707859.554907,8.2,0.0,0.23,1,0,WARNING
1769707859.5728085,8.22,0.0,0.23,1,0,WARNING
1769707859.599455,8.2,0.0,0.23,1,0,WARNING
1769707859.6496139,8.63,0.0,0.23,1,0,WARNING
1769707859.6802928,8.51,0.0,0.23,1,0,WARNING
1769707859.6954827,8.5,0.0,0.23,1,0,WARNING
1769707859.7460992,8.57,0.0,0.23,1,0,WARNING
1769707859.7991118,8.76,0.0,0.23,1,0,WARNING
1769707859.8181274,8.7,0.0,0.23,1,0,WARNING
1769707859.8406389,8.73,0.0,0.23,1,0,WARNING
1769707859.9031477,8.62,0.0,0.23,1,0,WARNING
1769707859.9212608,8.77,0.0,0.23,1,0,WARNING
1769707859.9624226,8.61,0.0,0.23,1,0,WARNING
1769707859.9726224,8.67,0.0,0.23,1,0,WARNING
1769707860.0004358,7.95,0.0,0.23,1,0,WARNING
1769707860.0519447,6.43,0.0,0.23,1,0,WARNING
1769707860.069876,6.46,0.0,0.23,1,0,WARNING
1769707860.0980957,4.92,0.0,0.23,1,0,WARNING
1769707860.1466465,5.11,0.0,0.23,1,0,WARNING
1769707860.1993926,5.99,0.0,0.32,1,0,WARNING
1769707860.2198808,6.08,0.0,0.32,1,0,WARNING
1769707860.243652,6.52,0.0,0.3,1,0,WARNING
1769707860.2894106,6.33,0.0,0.42,1,0,WARNING
1769707860.3193095,6.27,0.0,0.41,1,0,WARNING
1769707860.3363025,6.37,0.0,0.44,1,0,WARNING
1769707860.4027886,6.27,0.0,0.55,1,0,WARNING
1769707860.4192724,6.39,0.0,0.56,1,0,WARNING
1769707860.4485593,6.33,0.0,0.63,1,0,WARNING
1769707860.4669816,6.45,0.0,0.61,1,0,WARNING
1769707860.499288,6.49,0.0,0.7,1,0,WARNING
1769707860.5448873,6.13,0.0,0.75,1,0,WARNING
1769707860.5929751,6.1,0.0,0.77,1,0,WARNING
1769707860.6102655,5.91,0.0,0.79,1,0,WARNING
1769707860.651794,5.78,0.0,0.81,1,0,WARNING
1769707860.6905646,5.55,0.0,0.78,1,0,WARNING
1769707860.7083902,5.62,0.0,0.78,1,0,WARNING
1769707860.7335293,5.26,0.0,0.79,1,0,WARNING
1769707860.7863238,6.11,0.0,0.84,1,0,WARNING
1769707860.8023942,6.13,0.0,0.84,1,0,WARNING
1769707860.854587,6.26,0.0,0.88,1,0,WARNING
1769707860.897486,5.96,0.0,0.85,1,0,WARNING
1769707860.92128,5.93,0.0,0.84,1,0,WARNING
1769707860.9443157,5.35,0.0,0.83,1,0,WARNING
1769707860.9940026,5.63,0.0,0.8,1,0,WARNING
1769707861.0217228,5.91,0.0,0.79,1,0,WARNING
1769707861.0418766,5.62,0.0,0.79,1,0,WARNING
1769707861.08753,5.8,0.0,0.78,1,0,WARNING
1769707861.1051974,6.21,0.0,0.79,1,0,WARNING
1769707861.143372,5.98,0.0,0.77,1,0,WARNING
1769707861.1841657,5.92,0.0,0.8,1,0,WARNING
1769707861.202924,5.98,0.0,0.79,1,0,WARNING
1769707861.2323039,5.9,0.0,0.76,1,0,WARNING
1769707861.2956898,5.98,0.0,0.79,1,0,WARNING
1769707861.314518,5.76,0.0,0.8,1,0,WARNING
1769707861.3448966,5.97,0.0,0.8,1,0,WARNING
1769707861.3918707,6.19,0.0,0.81,1,0,WARNING
1769707861.4105272,6.47,0.0,0.81,1,0,WARNING
1769707861.4394202,5.73,0.0,0.83,1,0,WARNING
1769707861.4869132,6.0,0.0,0.82,1,0,WARNING
1769707861.5050955,6.01,0.0,0.81,1,0,WARNING
1769707861.5362873,5.82,0.0,0.82,1,0,WARNING
1769707861.585122,5.95,0.0,0.8,1,0,WARNING
1769707861.602398,5.84,0.0,0.79,1,0,WARNING
1769707861.631733,5.66,0.0,0.78,1,0,WARNING
1769707861.6828964,5.25,0.0,0.75,1,0,WARNING
1769707861.6985357,5.06,0.0,0.74,1,0,WARNING
1769707861.7427778,5.0,0.0,0.72,1,0,WARNING
1769707861.7921112,4.85,0.0,0.72,1,0,WARNING
1769707861.8110201,4.94,0.0,0.72,1,0,WARNING
1769707861.8387606,5.12,0.0,0.72,1,0,WARNING
1769707861.886751,5.22,0.0,0.77,1,0,WARNING
1769707861.905272,5.14,0.0,0.77,1,0,WARNING
1769707861.934344,5.08,0.0,0.75,1,0,WARNING
1769707861.981383,4.91,0.0,0.78,1,0,WARNING
1769707861.9987545,5.14,0.0,0.78,1,0,WARNING
1769707862.0316586,5.28,0.0,0.79,1,0,WARNING
1769707862.0782967,4.88,0.0,0.8,1,0,WARNING
1769707862.097339,4.82,0.0,0.81,1,0,WARNING
1769707862.1267543,5.17,0.0,0.82,1,0,WARNING
1769707862.1904483,5.57,0.0,0.83,1,0,WARNING
1769707862.237827,4.99,0.0,0.82,1,0,WARNING
1769707862.2555192,5.15,0.0,0.83,1,0,WARNING
1769707862.2875566,5.45,0.0,0.85,1,0,WARNING
1769707862.3058474,5.14,0.0,0.83,1,0,WARNING
1769707862.333698,5.28,0.0,0.87,1,0,WARNING
1769707862.3825061,5.17,0.0,0.82,1,0,WARNING
1769707862.4011369,5.48,0.0,0.88,1,0,WARNING
1769707862.4302063,4.6,0.0,0.81,1,0,WARNING
1769707862.4789526,5.42,0.0,0.9,1,0,WARNING
1769707862.4978938,5.14,0.0,0.83,1,0,WARNING
1769707862.5268037,5.34,0.0,0.89,1,0,WARNING
1769707862.5749052,4.87,0.0,0.83,1,0,WARNING
1769707862.6381893,4.98,0.0,0.87,1,0,WARNING
1769707862.6566503,5.03,0.0,0.84,1,0,WARNING
1769707862.6888855,4.9,0.0,0.87,1,0,WARNING
1769707862.707744,4.69,0.0,0.83,1,0,WARNING
1769707862.7346044,5.33,0.0,0.9,1,0,WARNING
1769707862.7826643,4.51,0.0,0.86,1,0,WARNING
